Match_Id,Match_Date,Team_Name_Id,Opponent_Team_Id,Season_Id,Venue_Name,Toss_Winner_Id,Toss_Decision,IS_Superover,IS_Result,Win_Type,Won_By,Match_Winner_Id,Man_Of_The_Match_Id,First_Umpire_Id,Second_Umpire_Id,City_Name,Host_Country
548354,1-May-12,5,6,5,Sawai Mansingh Stadium,5,bat,0,1,by wickets,6.0,6.0,322.0,494,490,Jaipur,India
548355,2-May-12,2,4,5,M Chinnaswamy Stadium,4,field,0,1,by wickets,4.0,4.0,321.0,474,499,Bangalore,India
548356,3-May-12,10,7,5,Subrata Roy Sahara Stadium,7,bat,0,1,by runs,1.0,7.0,194.0,470,483,Pune,India
548357,4-May-12,3,8,5,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,by runs,10.0,3.0,21.0,482,497,Chennai,India
548358,5-May-12,1,10,5,Eden Gardens,1,bat,0,1,by runs,7.0,1.0,315.0,474,488,Kolkata,India
548359,5-May-12,4,5,5,"Punjab Cricket Association Stadium, Mohali",5,bat,0,1,by runs,43.0,5.0,32.0,494,490,Chandigarh,India
548360,6-May-12,7,3,5,Wankhede Stadium,7,field,0,1,by wickets,2.0,7.0,147.0,470,483,Mumbai,India
548361,6-May-12,2,8,5,M Chinnaswamy Stadium,2,field,0,1,by wickets,5.0,2.0,110.0,482,497,Bangalore,India
548362,7-May-12,6,1,5,Feroz Shah Kotla,6,bat,0,1,by wickets,6.0,1.0,9.0,494,489,Delhi,India
548363,8-May-12,10,5,5,Subrata Roy Sahara Stadium,10,bat,0,1,by wickets,7.0,5.0,32.0,470,478,Pune,India
548364,8-May-12,8,4,5,"Rajiv Gandhi International Stadium, Uppal",8,field,0,1,by runs,25.0,4.0,236.0,482,497,Hyderabad,India
548365,9-May-12,7,2,5,Wankhede Stadium,2,field,0,1,by wickets,9.0,2.0,162.0,474,496,Mumbai,India
548366,10-May-12,5,3,5,Sawai Mansingh Stadium,3,field,0,1,by wickets,4.0,3.0,451.0,497,499,Jaipur,India
548367,11-May-12,10,2,5,Subrata Roy Sahara Stadium,10,field,0,1,by runs,35.0,2.0,162.0,474,488,Pune,India
548368,12-May-12,1,7,5,Eden Gardens,7,bat,0,1,by runs,27.0,7.0,57.0,489,490,Kolkata,India
548369,12-May-12,3,6,5,"MA Chidambaram Stadium, Chepauk",3,field,0,1,by wickets,9.0,3.0,451.0,491,478,Chennai,India
548370,13-May-12,5,10,5,Sawai Mansingh Stadium,5,bat,0,1,by runs,45.0,5.0,335.0,474,488,Jaipur,India
548371,13-May-12,4,8,5,"Punjab Cricket Association Stadium, Mohali",8,bat,0,1,by wickets,4.0,4.0,4.0,482,497,Chandigarh,India
548372,14-May-12,2,7,5,M Chinnaswamy Stadium,7,field,0,1,by wickets,5.0,7.0,208.0,491,478,Bangalore,India
548373,14-May-12,1,3,5,Eden Gardens,3,field,0,1,by wickets,5.0,3.0,19.0,494,490,Kolkata,India
548374,15-May-12,6,4,5,Feroz Shah Kotla,4,bat,0,1,by wickets,5.0,6.0,232.0,482,497,Delhi,India
548375,16-May-12,7,1,5,Wankhede Stadium,7,field,0,1,by runs,32.0,1.0,315.0,491,478,Mumbai,India
548376,17-May-12,4,3,5,Himachal Pradesh Cricket Association Stadium,4,field,0,1,by wickets,6.0,4.0,53.0,496,488,Dharamsala,India
548377,17-May-12,6,2,5,Feroz Shah Kotla,6,field,0,1,by runs,21.0,2.0,162.0,482,499,Delhi,India
548378,18-May-12,8,5,5,"Rajiv Gandhi International Stadium, Uppal",5,bat,0,1,by wickets,5.0,8.0,94.0,489,490,Hyderabad,India
548379,19-May-12,4,6,5,Himachal Pradesh Cricket Association Stadium,6,field,0,1,by wickets,6.0,6.0,232.0,474,496,Dharamsala,India
548380,19-May-12,10,1,5,Subrata Roy Sahara Stadium,1,bat,0,1,by runs,34.0,1.0,276.0,483,478,Pune,India
548381,20-May-12,8,2,5,"Rajiv Gandhi International Stadium, Uppal",2,field,0,1,by runs,9.0,8.0,94.0,489,490,Hyderabad,India
548382,20-May-12,5,7,5,Sawai Mansingh Stadium,5,bat,0,1,by wickets,10.0,7.0,147.0,482,499,Jaipur,India
548383,22-May-12,6,1,5,Subrata Roy Sahara Stadium,1,bat,0,1,by runs,18.0,1.0,31.0,478,490,Pune,India
548384,23-May-12,3,7,5,M Chinnaswamy Stadium,7,field,0,1,by runs,38.0,3.0,20.0,474,482,Bangalore,India
548385,25-May-12,6,3,5,"MA Chidambaram Stadium, Chepauk",6,field,0,1,by runs,86.0,3.0,185.0,478,490,Chennai,India
548386,27-May-12,1,3,5,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,by wickets,5.0,1.0,214.0,474,490,Chennai,India
598003,3-Apr-13,1,6,6,Eden Gardens,1,field,0,1,by wickets,6.0,1.0,315.0,489,490,Kolkata,India
598004,4-Apr-13,2,7,6,M Chinnaswamy Stadium,7,field,0,1,by runs,2.0,2.0,162.0,496,499,Bangalore,India
598005,5-Apr-13,11,10,6,"Rajiv Gandhi International Stadium, Uppal",10,field,0,1,by runs,22.0,11.0,136.0,489,490,Hyderabad,India
598006,6-Apr-13,6,5,6,Feroz Shah Kotla,5,bat,0,1,by runs,5.0,5.0,6.0,491,499,Delhi,India
598007,6-Apr-13,3,7,6,"MA Chidambaram Stadium, Chepauk",7,bat,0,1,by runs,9.0,7.0,221.0,481,496,Chennai,India
598008,7-Apr-13,10,4,6,Subrata Roy Sahara Stadium,10,bat,0,1,by wickets,8.0,4.0,345.0,483,490,Pune,India
598010,8-Apr-13,5,1,6,Sawai Mansingh Stadium,1,field,0,1,by runs,19.0,5.0,39.0,472,491,Jaipur,India
598011,9-Apr-13,7,6,6,Wankhede Stadium,7,bat,0,1,by runs,44.0,7.0,88.0,481,496,Mumbai,India
598012,10-Apr-13,4,3,6,"Punjab Cricket Association Stadium, Mohali",3,field,0,1,by wickets,10.0,3.0,19.0,472,499,Chandigarh,India
598013,11-Apr-13,2,1,6,M Chinnaswamy Stadium,2,field,0,1,by wickets,8.0,2.0,162.0,470,495,Bangalore,India
598014,11-Apr-13,10,5,6,Subrata Roy Sahara Stadium,5,bat,0,1,by wickets,7.0,10.0,254.0,481,503,Pune,India
598015,12-Apr-13,6,11,6,Feroz Shah Kotla,6,bat,0,1,by wickets,3.0,11.0,136.0,472,519,Delhi,India
598016,13-Apr-13,7,10,6,Wankhede Stadium,7,bat,0,1,by runs,41.0,7.0,57.0,489,490,Mumbai,India
598017,13-Apr-13,3,2,6,"MA Chidambaram Stadium, Chepauk",3,field,0,1,by wickets,4.0,3.0,35.0,470,495,Chennai,India
598018,14-Apr-13,1,11,6,Eden Gardens,1,bat,0,1,by runs,48.0,1.0,40.0,481,496,Kolkata,India
598019,14-Apr-13,5,4,6,Sawai Mansingh Stadium,5,field,0,1,by wickets,6.0,5.0,310.0,472,499,Jaipur,India
598020,15-Apr-13,3,10,6,"MA Chidambaram Stadium, Chepauk",10,bat,0,1,by runs,24.0,10.0,306.0,470,495,Chennai,India
598021,16-Apr-13,4,1,6,"Punjab Cricket Association Stadium, Mohali",1,field,0,1,by runs,4.0,4.0,120.0,498,490,Chandigarh,India
598023,17-Apr-13,10,11,6,Subrata Roy Sahara Stadium,10,field,0,1,by runs,11.0,11.0,136.0,470,495,Pune,India
598024,17-Apr-13,5,7,6,Sawai Mansingh Stadium,5,bat,0,1,by runs,87.0,5.0,85.0,472,499,Jaipur,India
598025,18-Apr-13,6,3,6,Feroz Shah Kotla,3,bat,0,1,by runs,86.0,3.0,19.0,481,496,Delhi,India
598026,19-Apr-13,11,4,6,"Rajiv Gandhi International Stadium, Uppal",4,bat,0,1,by wickets,5.0,11.0,340.0,482,498,Hyderabad,India
598027,20-Apr-13,1,3,6,Eden Gardens,1,bat,0,1,by wickets,4.0,3.0,35.0,470,495,Kolkata,India
598028,20-Apr-13,2,5,6,M Chinnaswamy Stadium,2,field,0,1,by wickets,7.0,2.0,81.0,472,499,Bangalore,India
598029,21-Apr-13,6,7,6,Feroz Shah Kotla,7,bat,0,1,by wickets,9.0,6.0,41.0,482,489,Delhi,India
598030,21-Apr-13,4,10,6,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,by wickets,7.0,4.0,320.0,481,503,Chandigarh,India
598031,22-Apr-13,3,5,6,"MA Chidambaram Stadium, Chepauk",5,bat,0,1,by wickets,5.0,3.0,19.0,483,495,Chennai,India
598032,23-Apr-13,2,10,6,M Chinnaswamy Stadium,10,field,0,1,by runs,130.0,2.0,162.0,472,499,Bangalore,India
598033,16-May-13,4,6,6,Himachal Pradesh Cricket Association Stadium,6,field,0,1,by runs,7.0,4.0,320.0,482,489,Dharamsala,India
598034,24-Apr-13,1,7,6,Eden Gardens,1,bat,0,1,by wickets,5.0,7.0,147.0,482,489,Kolkata,India
598035,25-Apr-13,3,11,6,"MA Chidambaram Stadium, Chepauk",11,bat,0,1,by wickets,5.0,3.0,20.0,472,491,Chennai,India
598036,26-Apr-13,1,4,6,Eden Gardens,4,bat,0,1,by wickets,6.0,1.0,9.0,498,489,Kolkata,India
598037,27-Apr-13,5,11,6,Sawai Mansingh Stadium,11,bat,0,1,by wickets,8.0,5.0,310.0,496,503,Jaipur,India
598038,27-Apr-13,7,2,6,Wankhede Stadium,7,bat,0,1,by runs,58.0,7.0,147.0,470,483,Mumbai,India
598039,28-Apr-13,3,1,6,"MA Chidambaram Stadium, Chepauk",1,field,0,1,by runs,14.0,3.0,19.0,472,490,Chennai,India
598040,28-Apr-13,6,10,6,Shaheed Veer Narayan Singh International Stadium,10,field,0,1,by runs,15.0,6.0,187.0,498,489,Raipur,India
598041,29-Apr-13,5,2,6,Sawai Mansingh Stadium,5,field,0,1,by wickets,4.0,5.0,351.0,481,503,Jaipur,India
598042,29-Apr-13,7,4,6,Wankhede Stadium,7,bat,0,1,by runs,4.0,7.0,57.0,470,495,Mumbai,India
598043,30-Apr-13,10,3,6,Subrata Roy Sahara Stadium,3,bat,0,1,by runs,37.0,3.0,20.0,491,490,Pune,India
598044,1-May-13,11,7,6,"Rajiv Gandhi International Stadium, Uppal",7,bat,0,1,by wickets,7.0,11.0,84.0,470,483,Hyderabad,India
598045,1-May-13,6,1,6,Shaheed Veer Narayan Singh International Stadium,1,bat,0,1,by wickets,7.0,6.0,187.0,482,498,Raipur,India
598046,2-May-13,3,4,6,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,by runs,15.0,3.0,21.0,481,496,Chennai,India
598047,2-May-13,10,2,6,Subrata Roy Sahara Stadium,2,bat,0,1,by runs,17.0,2.0,110.0,472,499,Pune,India
598048,3-May-13,1,5,6,Eden Gardens,5,bat,0,1,by wickets,8.0,1.0,31.0,482,498,Kolkata,India
598049,4-May-13,11,6,6,"Rajiv Gandhi International Stadium, Uppal",6,bat,0,1,by wickets,6.0,11.0,362.0,470,483,Hyderabad,India
598050,14-May-13,2,4,6,M Chinnaswamy Stadium,4,field,0,1,by wickets,7.0,4.0,53.0,482,489,Bangalore,India
598051,5-May-13,7,3,6,Wankhede Stadium,7,bat,0,1,by runs,60.0,7.0,357.0,482,498,Mumbai,India
598052,5-May-13,5,10,6,Sawai Mansingh Stadium,10,bat,0,1,by wickets,5.0,5.0,85.0,499,518,Jaipur,India
598053,9-Apr-13,2,11,6,M Chinnaswamy Stadium,11,bat,0,1,by wickets,7.0,2.0,8.0,489,490,Bangalore,India
598054,7-May-13,5,6,6,Sawai Mansingh Stadium,6,bat,0,1,by wickets,9.0,5.0,85.0,472,518,Jaipur,India
598055,7-May-13,7,1,6,Wankhede Stadium,7,bat,0,1,by runs,65.0,7.0,133.0,482,489,Mumbai,India
598056,8-May-13,11,3,6,"Rajiv Gandhi International Stadium, Uppal",11,field,0,1,by runs,77.0,3.0,21.0,491,500,Hyderabad,India
598057,9-May-13,4,5,6,"Punjab Cricket Association Stadium, Mohali",5,field,0,1,by wickets,8.0,5.0,309.0,482,489,Chandigarh,India
598058,9-May-13,10,1,6,Subrata Roy Sahara Stadium,1,bat,0,1,by runs,46.0,1.0,40.0,470,483,Pune,India
598059,10-May-13,6,2,6,Feroz Shah Kotla,6,field,0,1,by runs,4.0,2.0,346.0,500,503,Delhi,India
598060,11-May-13,10,7,6,Subrata Roy Sahara Stadium,10,bat,0,1,by wickets,5.0,7.0,357.0,470,495,Pune,India
598061,11-May-13,4,11,6,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,by runs,30.0,11.0,17.0,491,518,Chandigarh,India
598062,12-May-13,1,2,6,JSCA International Stadium Complex,1,field,0,1,by wickets,5.0,1.0,9.0,500,503,Ranchi,India
598063,12-May-13,5,3,6,Sawai Mansingh Stadium,5,field,0,1,by wickets,5.0,5.0,32.0,482,498,Jaipur,India
598064,23-Apr-13,6,4,6,Feroz Shah Kotla,4,field,0,1,by wickets,5.0,4.0,256.0,496,503,Delhi,India
598065,13-May-13,7,11,6,Wankhede Stadium,11,bat,0,1,by wickets,7.0,7.0,221.0,495,490,Mumbai,India
598066,15-May-13,1,10,6,JSCA International Stadium Complex,1,field,0,1,by runs,7.0,10.0,96.0,500,503,Ranchi,India
598067,14-May-13,3,6,6,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,by runs,33.0,3.0,20.0,499,518,Chennai,India
598068,15-May-13,7,5,6,Wankhede Stadium,5,field,0,1,by runs,14.0,7.0,207.0,470,483,Mumbai,India
598069,6-May-13,4,2,6,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,by wickets,6.0,4.0,320.0,496,500,Chandigarh,India
598070,17-May-13,11,5,6,"Rajiv Gandhi International Stadium, Uppal",11,bat,0,1,by runs,23.0,11.0,136.0,470,495,Hyderabad,India
598071,18-May-13,4,7,6,Himachal Pradesh Cricket Association Stadium,7,field,0,1,by runs,50.0,4.0,321.0,482,498,Dharamsala,India
598072,19-May-13,10,6,6,Subrata Roy Sahara Stadium,10,bat,0,1,by runs,38.0,10.0,358.0,500,490,Pune,India
598073,18-May-13,2,3,6,M Chinnaswamy Stadium,3,field,0,1,by runs,24.0,2.0,8.0,499,518,Bangalore,India
598074,19-May-13,11,1,6,"Rajiv Gandhi International Stadium, Uppal",1,bat,0,1,by wickets,5.0,11.0,17.0,470,483,Hyderabad,India
598075,21-May-13,3,7,6,Feroz Shah Kotla,3,bat,0,1,by runs,48.0,3.0,19.0,500,518,Delhi,India
598076,22-May-13,5,11,6,Feroz Shah Kotla,11,bat,0,1,by wickets,4.0,5.0,104.0,489,518,Delhi,India
598077,24-May-13,7,5,6,Eden Gardens,5,bat,0,1,by wickets,4.0,7.0,50.0,499,490,Kolkata,India
598078,26-May-13,3,7,6,Eden Gardens,7,bat,0,1,by runs,23.0,7.0,221.0,482,490,Kolkata,India
729284,16-Apr-14,7,1,7,Sheikh Zayed Stadium,1,bat,0,1,by runs,41.0,1.0,9.0,481,501,Abu Dhabi,U.A.E
729286,17-Apr-14,6,2,7,Sharjah Cricket Stadium,2,field,0,1,by wickets,8.0,2.0,382.0,472,489,Abu Dhabi,U.A.E
729288,18-Apr-14,3,4,7,Sheikh Zayed Stadium,3,bat,0,1,by wickets,6.0,4.0,305.0,501,499,Abu Dhabi,U.A.E
729290,18-Apr-14,11,5,7,Sheikh Zayed Stadium,5,field,0,1,by wickets,4.0,5.0,85.0,474,501,Abu Dhabi,U.A.E
729292,19-Apr-14,2,7,7,Dubai International Cricket Stadium,2,field,0,1,by wickets,7.0,2.0,17.0,472,495,Abu Dhabi,U.A.E
729294,19-Apr-14,1,6,7,Dubai International Cricket Stadium,1,bat,0,1,by wickets,4.0,6.0,154.0,472,496,Abu Dhabi,U.A.E
729296,20-Apr-14,5,4,7,Sharjah Cricket Stadium,4,field,0,1,by wickets,7.0,4.0,305.0,474,481,Abu Dhabi,U.A.E
729298,21-Apr-14,3,6,7,Sheikh Zayed Stadium,3,bat,0,1,by runs,93.0,3.0,21.0,501,499,Abu Dhabi,U.A.E
729300,22-Apr-14,4,11,7,Sharjah Cricket Stadium,11,field,0,1,by runs,72.0,4.0,305.0,481,489,Abu Dhabi,U.A.E
729302,23-Apr-14,5,3,7,Dubai International Cricket Stadium,5,field,0,1,by runs,7.0,3.0,35.0,482,501,Abu Dhabi,U.A.E
729304,24-Apr-14,2,1,7,Sharjah Cricket Stadium,2,field,0,1,by runs,2.0,1.0,336.0,472,496,Abu Dhabi,U.A.E
729306,25-Apr-14,11,6,7,Dubai International Cricket Stadium,11,bat,0,1,by runs,4.0,11.0,254.0,481,489,Abu Dhabi,U.A.E
729308,25-Apr-14,3,7,7,Dubai International Cricket Stadium,7,bat,0,1,by wickets,7.0,3.0,364.0,474,481,Abu Dhabi,U.A.E
729310,26-Apr-14,5,2,7,Sheikh Zayed Stadium,5,field,0,1,by wickets,6.0,5.0,370.0,482,499,Abu Dhabi,U.A.E
729312,26-Apr-14,1,4,7,Sheikh Zayed Stadium,1,field,0,1,by runs,23.0,4.0,367.0,482,501,Abu Dhabi,U.A.E
729314,27-Apr-14,6,7,7,Sharjah Cricket Stadium,7,bat,0,1,by wickets,6.0,6.0,185.0,472,496,Abu Dhabi,U.A.E
729316,27-Apr-14,11,3,7,Sharjah Cricket Stadium,11,bat,0,1,by wickets,5.0,3.0,147.0,495,496,Abu Dhabi,U.A.E
729318,28-Apr-14,4,2,7,Dubai International Cricket Stadium,4,field,0,1,by wickets,5.0,4.0,367.0,474,489,Abu Dhabi,U.A.E
729322,30-Apr-14,7,11,7,Dubai International Cricket Stadium,7,field,0,1,by runs,15.0,11.0,299.0,482,481,Abu Dhabi,U.A.E
733976,2-May-14,3,1,7,JSCA International Stadium Complex,3,bat,0,1,by runs,34.0,3.0,35.0,495,500,Ranchi,India
733978,3-May-14,7,4,7,Wankhede Stadium,4,bat,0,1,by wickets,5.0,7.0,372.0,497,499,Mumbai,India
733980,3-May-14,6,5,7,Feroz Shah Kotla,5,field,0,1,by wickets,7.0,5.0,339.0,485,489,Delhi,India
733982,4-May-14,2,11,7,M Chinnaswamy Stadium,2,field,0,1,by wickets,4.0,2.0,110.0,482,496,Bangalore,India
733984,5-May-14,5,1,7,"Sardar Patel Stadium, Motera",1,field,0,1,by runs,10.0,5.0,370.0,500,498,Ahmedabad,India
733986,5-May-14,6,3,7,Feroz Shah Kotla,3,field,0,1,by wickets,8.0,3.0,147.0,502,497,Delhi,India
733988,6-May-14,7,2,7,Wankhede Stadium,2,field,0,1,by runs,19.0,7.0,57.0,489,503,Mumbai,India
733990,7-May-14,6,1,7,Feroz Shah Kotla,6,bat,0,1,by wickets,8.0,1.0,40.0,497,499,Delhi,India
733992,7-May-14,4,3,7,Barabati Stadium,3,field,0,1,by runs,44.0,4.0,305.0,482,506,Cuttack,India
733994,8-May-14,5,11,7,"Sardar Patel Stadium, Motera",5,field,0,1,by runs,32.0,11.0,299.0,495,500,Ahmedabad,India
733996,9-May-14,2,4,7,M Chinnaswamy Stadium,2,field,0,1,by runs,32.0,4.0,367.0,489,503,Bangalore,India
733998,10-May-14,6,11,7,Feroz Shah Kotla,11,field,0,1,by wickets,8.0,11.0,94.0,502,497,Delhi,India
734000,10-May-14,7,3,7,Wankhede Stadium,3,field,0,1,by wickets,4.0,3.0,147.0,482,496,Mumbai,India
734002,11-May-14,4,1,7,Barabati Stadium,1,field,0,1,by wickets,9.0,1.0,40.0,500,498,Cuttack,India
734004,11-May-14,2,5,7,M Chinnaswamy Stadium,2,bat,0,1,by wickets,5.0,5.0,310.0,489,518,Bangalore,India
734006,12-May-14,11,7,7,"Rajiv Gandhi International Stadium, Uppal",11,bat,0,1,by wickets,7.0,7.0,208.0,482,496,Hyderabad,India
734008,13-May-14,3,5,7,JSCA International Stadium Complex,5,bat,0,1,by wickets,5.0,3.0,35.0,497,499,Ranchi,India
734010,13-May-14,2,6,7,M Chinnaswamy Stadium,6,field,0,1,by runs,16.0,2.0,27.0,503,518,Bangalore,India
734012,14-May-14,11,4,7,"Rajiv Gandhi International Stadium, Uppal",4,field,0,1,by wickets,6.0,4.0,62.0,496,506,Hyderabad,India
734014,14-May-14,1,7,7,Barabati Stadium,1,field,0,1,by wickets,6.0,1.0,46.0,495,500,Cuttack,India
734016,15-May-14,5,6,7,"Sardar Patel Stadium, Motera",6,field,0,1,by runs,62.0,5.0,85.0,489,518,Ahmedabad,India
734018,18-May-14,3,2,7,JSCA International Stadium Complex,3,bat,0,1,by wickets,5.0,2.0,110.0,497,499,Ranchi,India
734020,18-May-14,11,1,7,"Rajiv Gandhi International Stadium, Uppal",11,bat,0,1,by wickets,7.0,1.0,232.0,500,498,Hyderabad,India
734022,19-May-14,5,7,7,"Sardar Patel Stadium, Motera",7,bat,0,1,by runs,25.0,7.0,19.0,489,518,Ahmedabad,India
734024,19-May-14,6,4,7,Feroz Shah Kotla,4,field,0,1,by wickets,4.0,4.0,374.0,482,506,Delhi,India
734026,20-May-14,11,2,7,"Rajiv Gandhi International Stadium, Uppal",2,bat,0,1,by wickets,7.0,11.0,187.0,495,500,Hyderabad,India
734028,20-May-14,1,3,7,Eden Gardens,1,field,0,1,by wickets,8.0,1.0,46.0,502,499,Kolkata,India
734030,21-May-14,4,7,7,"Punjab Cricket Association Stadium, Mohali",7,field,0,1,by wickets,7.0,7.0,383.0,482,496,Chandigarh,India
734032,22-May-14,1,2,7,Eden Gardens,2,field,0,1,by runs,30.0,1.0,46.0,495,498,Kolkata,India
734034,22-May-14,3,11,7,JSCA International Stadium Complex,11,field,0,1,by wickets,6.0,11.0,187.0,497,499,Ranchi,India
734036,23-May-14,7,6,7,Wankhede Stadium,6,field,0,1,by runs,15.0,7.0,19.0,489,518,Mumbai,India
734038,23-May-14,4,5,7,"Punjab Cricket Association Stadium, Mohali",5,field,0,1,by runs,16.0,4.0,100.0,482,506,Chandigarh,India
734040,24-May-14,2,3,7,M Chinnaswamy Stadium,3,field,0,1,by wickets,8.0,3.0,20.0,495,500,Bangalore,India
734042,24-May-14,1,11,7,Eden Gardens,1,field,0,1,by wickets,4.0,1.0,31.0,502,497,Kolkata,India
734044,25-May-14,4,6,7,"Punjab Cricket Association Stadium, Mohali",4,field,0,1,by wickets,7.0,4.0,345.0,482,496,Chandigarh,India
734046,25-May-14,7,5,7,Wankhede Stadium,7,field,0,1,by wickets,5.0,7.0,372.0,503,518,Mumbai,India
734048,27-May-14,4,1,7,Eden Gardens,4,field,0,1,by runs,28.0,1.0,232.0,500,489,Kolkata,India
734050,28-May-14,3,7,7,Brabourne Stadium,3,field,0,1,by wickets,7.0,3.0,21.0,496,497,Mumbai,India
734052,30-May-14,3,4,7,Wankhede Stadium,3,field,0,1,by runs,24.0,4.0,41.0,482,518,Mumbai,India
734054,1-Jun-14,1,4,7,M Chinnaswamy Stadium,1,field,0,1,by wickets,3.0,1.0,96.0,482,497,Bangalore,India
829710,8-Apr-15,1,7,8,Eden Gardens,1,field,0,1,by wickets,7.0,1.0,190.0,489,499,Kolkata,India
829712,9-Apr-15,3,6,8,"MA Chidambaram Stadium, Chepauk",6,field,0,1,by runs,1.0,3.0,73.0,501,496,Chennai,India
829714,10-Apr-15,4,5,8,Maharashtra Cricket Association Stadium,4,field,0,1,by runs,26.0,5.0,310.0,504,505,Pune,India
829716,11-Apr-15,3,11,8,"MA Chidambaram Stadium, Chepauk",3,bat,0,1,by runs,45.0,3.0,2.0,501,496,Chennai,India
829718,11-Apr-15,1,2,8,Eden Gardens,2,field,0,1,by wickets,3.0,2.0,162.0,489,499,Kolkata,India
829720,12-Apr-15,6,5,8,Feroz Shah Kotla,5,field,0,1,by wickets,3.0,5.0,394.0,504,505,Delhi,India
829722,12-Apr-15,7,4,8,Wankhede Stadium,7,field,0,1,by runs,18.0,4.0,197.0,495,520,Mumbai,India
829724,13-Apr-15,2,11,8,M Chinnaswamy Stadium,11,field,0,1,by wickets,8.0,11.0,187.0,502,501,Bangalore,India
